816,accept,acknowledge,0.8116136789321899
957,accept,recommend,0.5929474234580994
809,agree,argue,0.7424824237823486
911,agree,please,0.6858360171318054
242,alcohol,cocktail,0.4322262704372406
697,alcohol,wine,0.5562447905540466
2066,announcement,news,0.5953174829483032
2164,announcement,effort,0.25926995277404785
14,terrible,bad,0.7874392867088318
51,great,bad,0.41931986808776855
176,beach,seashore,0.4698885381221771
402,beach,sea,0.5456133484840393
278,beer,alcohol,0.6022890210151672
279,beer,beverage,0.8580384850502014
883,begin,quit,0.37499189376831055
966,begin,go,0.49194085597991943
633,car,elevator,0.6465528607368469
2026,car,automobile,0.6463452577590942
2030,coast,shore,0.8132110834121704
2154,coast,forest,0.4524683356285095
726,doctor,temper,0.45377612113952637
2008,doctor,nurse,0.749539315700531
772,dollar,people,0.10919461399316788
2081,dollar,buck,-0.06663033366203308
189,door,doorway,0.7578023672103882
496,door,floor,0.8936963081359863
24,dumb,foolish,0.8309686779975891
50,dumb,intelligent,0.7846186757087708
2018,football,soccer,0.8500291109085083
2019,football,basketball,0.8877272009849548
121,friend,buddy,0.5740067362785339
709,friend,mother,0.6138391494750977
813,give,lend,0.5420231819152832
977,give,steal,0.5409197807312012
248,god,devil,0.4477386772632599
264,god,spirit,0.8151336908340454
7,happy,glad,0.8371679186820984
27,happy,angry,0.737594723701477
3,hard,difficult,0.6866968274116516
5,hard,easy,0.8166115283966064
203,house,apartment,0.7409790754318237
261,house,key,0.06741659343242645
791,ignore,avoid,0.6901150345802307
989,ignore,explore,0.46954289078712463
440,journey,conquest,0.21439504623413086
593,journey,trip,0.705119252204895
819,keep,possess,0.0
932,keep,borrow,0.5648203492164612
19,large,huge,0.5414525270462036
110,large,flexible,0.5037890672683716
823,leave,go,0.6679967045783997
842,leave,remain,0.5730676054954529
2039,money,dollar,0.5649778842926025
2149,money,operation,0.012199594639241695
117,plane,airport,0.48382651805877686
125,plane,jet,0.7701433300971985
155,river,stream,0.7183955907821655
373,river,valley,0.7952293157577515
62,sly,clever,0.7855437994003296
105,sly,tough,0.6242707371711731
2786,smart,intelligent,0.7814809679985046
16,smart,dumb,0.816062867641449
274,stomach,waist,0.6989454030990601
774,stomach,bedroom,0.34735992550849915
642,student,professor,0.5826669931411743
2010,student,pupil,0.810342013835907
542,task,job,0.4565300941467285
728,task,woman,0.0665060505270958
622,teacher,instructor,0.7271705269813538
623,teacher,rabbi,0.624565064907074
2000,tiger,cat,0.4099769592285156
2001,tiger,tiger,1.0000001192092896
354,wealth,poverty,0.7804778814315796
501,wealth,abundance,0.4044550359249115
10,weird,strange,0.8048391342163086
34,weird,normal,0.3007155954837799
342,wood,paper,0.23681029677391052
2012,wood,forest,0.4501672685146332
3005,college graduate,teacher,0.0
3006,college graduate,job,0.0
3007,girl,teenage couple,0.0
3008,cat,teenage couple,0.0
4009,benchmark,desk,0.037752170115709305
4010,benchmark,result,0.30311036109924316
178,bad,immoral,0.475320428609848
179,bad,great,0.41931986808776855
132,media,radio,0.0
133,media,trading,0.0
45,bird,hen,0.6317920088768005
4011,bird,man,0.17083768546581268
168,woman,wife,0.5133073925971985
169,woman,fur,0.13471533358097076
159,take,possess,0.0
160,take,leave,0.6415085196495056
6001,area,region,0.6683658361434937
6002,area,corner,0.22189895808696747
66,boy,lad,0.6606985330581665
63,boy,partner,0.2828626334667206
712,mortgage,funding,0.7520582675933838
713,mortgage,timber,0.4447290301322937
714,puddle,waterworks,0.38968363404273987
715,puddle,excavation,0.232808917760849
718,gypsum,limestone,0.6932196617126465
719,gypsum,wharf,0.655520498752594
722,antipositivism ,positive,0.0
723,antipositivism ,negativism,0.0
724,unthoughtful,thoughtless,0.0
725,unthoughtful,happy,0.0
746,arranged,dearranged,0.0
727,distrubed,dearranged,0.0
730,replaster ,plaster,0.0
729,replaster ,grass,0.0
734,ship canal,barge canal,0.0
735,ship canal,pencil,0.0
736,storm surge,flood relief,0.0
737,storm surge,sunny,0.0
738,water transport,water supply,0.0
739,water transport,desert,0.0
740,timber bridge,ship,0.0
741,timber bridge,printer,0.0
744,high school,student,0.0
745,high school,green,0.0
94,chief executive officer,boss,0.0
95,chief executive officer,daughter,0.0
148,street,alley,0.5568919777870178
149,street,car,0.4014507532119751
115,king,rook,0.21459907293319702
6007,king,cabbage,0.05684204399585724
129,meat,bacon,0.6510575413703918
131,meat,bread,0.8998220562934875
136,operation,money,0.012199594639241695
137,diamond,money,0.04879762977361679
400,crime,violation,0.6588151454925537
5010,crime,radio,0.039658427238464355
41,belief,impression,0.4777619540691376
42,belief,flower,0.05212528258562088
901,drink,ear,0.5805981159210205
902,drink,water,0.46205204725265503
363,orthodontist,doctor,0.24187470972537994
6003,temper,doctor,0.45377612113952637
828,forget,dismiss,0.48819273710250854
5011,forget,remember,0.8929178714752197
5012,lunch,meal,0.6443725824356079
5013,lunch,desk,0.6320076584815979
5014,pharmacy,journalism,0.5299797654151917
5015,pharmacy,medicine,0.651993453502655
5016,biographer,life,0.3597370684146881
5017,biographer,king,0.3293456435203552
5018,kidney,coffin,0.28338953852653503
5019,kidney,body,0.5333158373832703
